athlete_id,rapm_margin,orapm,drapm,rapm,raw_off,raw_def,raw_net,tm_off,tm_def,tm_net,opp_off,opp_def,opp_net,minutes,name,team_id,team,team_logo,position,headshot,games,box_minutes,season,low_sample,rank
5315179,-0.0,-0.0,-0.0,-0.0,0.15199139527011596,2.7197926373809054,2.8717840326510213,0.03880811217487041,0.027892116051743642,0.06670022822661405,-3.031480528428534,-3.339306988249491,-6.370787516678025,240.88333333333333,Shameir Quimby,526,FGCU,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315179.png,22,236.0,2026,False,1688
5313309,-0.0,-0.0,-0.0,-0.0,8.568798991920687,6.4569274984663,15.025726490386987,0.19062773076762216,0.3164564909768221,0.5070842217444442,-9.437517008913222,-11.362893856253905,-20.800410865167127,96.85,Emma Olausson,159,Dartmouth,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313309.png,13,96.0,2026,True,1689
5313310,-0.0,-0.0,-0.0,-0.0,-5.200719745479859,-13.274994962472178,-18.475714707952037,0.10900146560078572,0.26846398280351513,0.37746544840430085,-4.196556950375223,-4.273486210754183,-8.470043161129407,165.0,Jacalyn Myrthil,159,Dartmouth,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313310.png,24,163.0,2026,True,1690
5313312,-0.0,-0.0,-0.0,-0.0,-3.0842871098795115,-5.287482544856189,-8.3717696547357,0.3049277569397545,0.5015968472181055,0.80652460415786,-4.542898080973673,-5.246434518535622,-9.789332599509295,250.63333333333333,Debra Hill,159,Dartmouth,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313312.png,23,248.0,2026,False,1691
5313313,0.0,-0.0,0.0,0.0,4.5550012128266815,17.049148298299585,21.604149511126266,-0.0,-0.07447693795146948,-0.07447693795146948,-7.273457544915128,-9.61538301917115,-16.888840564086276,58.03333333333333,Ruke Ogbevire,219,Penn,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313313.png,8,56.0,2026,True,1692
5313314,0.0,0.0,0.0,0.0,46.28793906836263,61.58851181833094,107.87645088669358,-0.0,0.0,0.0,-19.606298109972325,-23.302507355910812,-42.908805465883134,13.833333333333334,Ari Paraskevopoulou,219,Penn,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313314.png,3,13.0,2026,True,1693
5313315,0.0,0.0,0.0,0.0,42.51054819085748,56.00701429104929,98.51756248190677,-0.0,0.0,0.0,-19.606298109972325,-23.302507355910816,-42.90880546588314,6.85,Kate Lipatova,219,Penn,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,C,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313315.png,2,7.0,2026,True,1694
5313316,0.0,0.0,0.0,0.0,15.34055369492664,20.87983041383626,36.2203841087629,-0.0,-0.07555911194150376,-0.07555911194150376,-8.064204436911709,-9.644985137137578,-17.709189574049287,48.416666666666664,Sarah Gordon,219,Penn,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313316.png,9,50.0,2026,True,1695
5315181,0.0,0.0,-0.0,0.0,6.8562226691761765,4.21293836848821,11.069161037664387,-0.37084744302004624,0.0,-0.37084744302004624,-3.714903449373402,-4.32337411843628,-8.038277567809683,615.05,Leila Nunez,112358,Long Island,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315181.png,32,613.0,2026,False,1696
5313317,0.0,0.0,0.0,0.0,24.931232999069508,12.712785956079259,37.644018955148766,-2.8083409475236056,0.0,-2.8083409475236056,-0.16894220174526745,-0.18899068055177848,-0.3579328822970459,205.81666666666666,Grace O'Sullivan,163,Princeton,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313317.png,23,209.0,2026,False,1697
5313318,-0.0,0.0,-0.0,0.0,14.086935826914981,-13.319343608653881,0.7675922182611004,-2.6653291372337327,0.0,-2.6653291372337327,-0.05535902697404461,-0.3189664296921024,-0.374325456666147,54.8,Sarah Lessig,163,Princeton,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313318.png,13,56.0,2026,True,1698
5313319,-0.0,-0.0,-0.0,-0.0,-10.25004763302789,-1.706072869516177,-11.956120502544067,0.46808120321762214,0.0,0.46808120321762214,0.4915284725910695,0.37648590678374044,0.86801437937481,113.38333333333334,Olivia Kim,43,Yale,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313319.png,14,130.0,2026,True,1699
5315506,0.0,0.0,0.0,0.0,6.1770598751486006,3.7788079497410507,9.955867824889651,-2.4674743427956267,0.0,-2.4674743427956267,-0.12605824255960316,0.9833590184090174,0.8573007758494142,326.93333333333334,Julia Wilson,2250,Gonzaga,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315506.png,31,325.0,2026,False,1700
5315505,0.0,0.0,0.0,0.0,10.735108348170058,4.676383676805941,15.411492024975999,-1.9506274861981485,0.0,-1.9506274861981485,-0.4253864615564002,0.6768926528491614,0.25150619129276125,174.76666666666668,Paige Lofing,2250,Gonzaga,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315505.png,27,174.0,2026,True,1701
